   8,     BD_COffDiag(08),  18,   0.1787457889111434D+01,   0.7380686560008885D+01
   8,     BD_COffDiag(08),  19,   0.1874122514038049D+01,   0.7365533365376967D+01
   8,     BD_COffDiag(08),  20,   0.1960787138964664D+01,   0.7382680177409636D+01
   8,     BD_COffDiag(08),  21,   0.2047451763891279D+01,   0.7397288077078550D+01
   8,     BD_COffDiag(08),  22,   0.2134116388817894D+01,   0.7400399970599803D+01
   8,     BD_COffDiag(08),  23,   0.2220781013744509D+01,   0.7442166860935650D+01
   8,     BD_COffDiag(08),  24,   0.2307445638671124D+01,   0.7472370987510491D+01
   8,     BD_COffDiag(08),  25,   0.2394110263597740D+01,   0.7507256754904167D+01
   8,     BD_COffDiag(08),  26,   0.2480774888524355D+01,   0.7524919996005321D+01
   8,     BD_COffDiag(08),  27,   0.2567439513450970D+01,   0.7540917456644694D+01
   8,     BD_COffDiag(08),  28,   0.2654104138377585D+01,   0.7572409499938195D+01
   8,     BD_COffDiag(08),  29,   0.2740768763304200D+01,   0.7586441365301444D+01
   8,     BD_COffDiag(08),  30,   0.2827433388230814D+01,   0.7611392656809881D+01
   9,     BD_COffDiag(09),   1,   0.3141592653589793D+00,   0.7457849069451026D+01
   9,     BD_COffDiag(09),   2,   0.4008238902855943D+00,   0.7464509534143667D+01
   9,     BD_COffDiag(09),   3,   0.4874885152122093D+00,   0.7465285688884019D+01
   9,     BD_COffDiag(09),   4,   0.5741531401388242D+00,   0.7464030749275362D+01
   9,     BD_COffDiag(09),   5,   0.6608177650654392D+00,   0.7455793854434557D+01
   9,     BD_COffDiag(09),   6,   0.7474823899920542D+00,   0.7443989236755620D+01
   9,     BD_COffDiag(09),   7,   0.8341470149186692D+00,   0.7437004411534115D+01
   9,     BD_COffDiag(09),   8,   0.9208116398452841D+00,   0.7419677555535357D+01
   9,     BD_COffDiag(09),   9,   0.1007476264771899D+01,   0.7403825568640575D+01
   9,     BD_COffDiag(09),  10,   0.1094140889698514D+01,   0.7386347249713034D+01
   9,     BD_COffDiag(09),  11,   0.1180805514625129D+01,   0.7383379940204505D+01
   9,     BD_COffDiag(09),  12,   0.1267470139551744D+01,   0.7374452138484476D+01
   9,     BD_COffDiag(09),  13,   0.1354134764478359D+01,   0.7365270694851016D+01
   9,     BD_COffDiag(09),  14,   0.1440799389404974D+01,   0.7362539596465472D+01
   9,     BD_COffDiag(09),  15,   0.1527464014331589D+01,   0.7362580635253770D+01
   9,     BD_COffDiag(09),  16,   0.1614128639258204D+01,   0.7365448991907913D+01
   9,     BD_COffDiag(09),  17,   0.1700793264184819D+01,   0.7366056096519369D+01
   9,     BD_COffDiag(09),  18,   0.1787457889111434D+01,   0.7368755581176321D+01
   9,     BD_COffDiag(09),  19,   0.1874122514038049D+01,   0.7374373887907464D+01
   9,     BD_COffDiag(09),  20,   0.1960787138964664D+01,   0.7382379149197036D+01
   9,     BD_COffDiag(09),  21,   0.2047451763891279D+01,   0.7379146785516713D+01
   9,     BD_COffDiag(09),  22,   0.2134116388817894D+01,   0.7439169757075499D+01
   9,     BD_COffDiag(09),  23,   0.2220781013744509D+01,   0.7445445902655045D+01
   9,     BD_COffDiag(09),  24,   0.2307445638671124D+01,   0.7484367480417119D+01
   9,     BD_COffDiag(09),  25,   0.2394110263597740D+01,   0.7522195509099145D+01
   9,     BD_COffDiag(09),  26,   0.2480774888524355D+01,   0.7544744772050558D+01
   9,     BD_COffDiag(09),  27,   0.2567439513450970D+01,   0.7548685711367151D+01
   9,     BD_COffDiag(09),  28,   0.2654104138377585D+01,   0.7580989681261793D+01
   9,     BD_COffDiag(09),  29,   0.2740768763304200D+01,   0.7609400903367670D+01
   9,     BD_COffDiag(09),  30,   0.2827433388230814D+01,   0.7650791460796704D+01
  10,     BD_COffDiag(10),   1,   0.3141592653589793D+00,   0.7404513755663150D+01
  10,     BD_COffDiag(10),   2,   0.4008238902855943D+00,   0.7404525260180976D+01
  10,     BD_COffDiag(10),   3,   0.4874885152122093D+00,   0.7407108492958681D+01
  10,     BD_COffDiag(10),   4,   0.5741531401388242D+00,   0.7406425730801764D+01
  10,     BD_COffDiag(10),   5,   0.6608177650654392D+00,   0.7407010869442973D+01
  10,     BD_COffDiag(10),   6,   0.7474823899920542D+00,   0.7405495498639397D+01
  10,     BD_COffDiag(10),   7,   0.8341470149186692D+00,   0.7407488809163282D+01
  10,     BD_COffDiag(10),   8,   0.9208116398452841D+00,   0.7409969267891753D+01
  10,     BD_COffDiag(10),   9,   0.1007476264771899D+01,   0.7411391973607344D+01
  10,     BD_COffDiag(10),  10,   0.1094140889698514D+01,   0.7408653554796310D+01
  10,     BD_COffDiag(10),  11,   0.1180805514625129D+01,   0.7406042060269044D+01
  10,     BD_COffDiag(10),  12,   0.1267470139551744D+01,   0.7403470141059866D+01
  10,     BD_COffDiag(10),  13,   0.1354134764478359D+01,   0.7402557723406083D+01
  10,     BD_COffDiag(10),  14,   0.1440799389404974D+01,   0.7400681566825298D+01
  10,     BD_COffDiag(10),  15,   0.1527464014331589D+01,   0.7398845081508050D+01
  10,     BD_COffDiag(10),  16,   0.1614128639258204D+01,   0.7397958798933620D+01
  10,     BD_COffDiag(10),  17,   0.1700793264184819D+01,   0.7401207730919024D+01
  10,     BD_COffDiag(10),  18,   0.1787457889111434D+01,   0.7396969119092049D+01
  10,     BD_COffDiag(10),  19,   0.1874122514038049D+01,   0.7394548197558239D+01
  10,     BD_COffDiag(10),  20,   0.1960787138964664D+01,   0.7393838177938646D+01
  10,     BD_COffDiag(10),  21,   0.2047451763891279D+01,   0.7393276749463418D+01
  10,     BD_COffDiag(10),  22,   0.2134116388817894D+01,   0.7393779206210397D+01
  10,     BD_COffDiag(10),  23,   0.2220781013744509D+01,   0.7394593012861329D+01
  10,     BD_COffDiag(10),  24,   0.2307445638671124D+01,   0.7399818577693198D+01
  10,     BD_COffDiag(10),  25,   0.2394110263597740D+01,   0.7395661936447421D+01
  10,     BD_COffDiag(10),  26,   0.2480774888524355D+01,   0.7388197699052744D+01
  10,     BD_COffDiag(10),  27,   0.2567439513450970D+01,   0.7384384500037084D+01
  10,     BD_COffDiag(10),  28,   0.2654104138377585D+01,   0.7382090984204150D+01
  10,     BD_COffDiag(10),  29,   0.2740768763304200D+01,   0.7382646687690472D+01
  10,     BD_COffDiag(10),  30,   0.2827433388230814D+01,   0.7387984436950535D+01
  11,     BD_COffDiag(11),   1,   0.3141592653589793D+00,   0.7368651768433735D+01
  11,     BD_COffDiag(11),   2,   0.4008238902855943D+00,   0.7369122752534384D+01
  11,     BD_COffDiag(11),   3,   0.4874885152122093D+00,   0.7365310693450087D+01
  11,     BD_COffDiag(11),   4,   0.5741531401388242D+00,   0.7363769954240955D+01
  11,     BD_COffDiag(11),   5,   0.6608177650654392D+00,   0.7368302689426690D+01
  11,     BD_COffDiag(11),   6,   0.7474823899920542D+00,   0.7371834602210518D+01
  11,     BD_COffDiag(11),   7,   0.8341470149186692D+00,   0.7374963394959338D+01
  11,     BD_COffDiag(11),   8,   0.9208116398452841D+00,   0.7379563314050683D+01
  11,     BD_COffDiag(11),   9,   0.1007476264771899D+01,   0.7380886053042360D+01
  11,     BD_COffDiag(11),  10,   0.1094140889698514D+01,   0.7383724402809315D+01
  11,     BD_COffDiag(11),  11,   0.1180805514625129D+01,   0.7385682628613909D+01
  11,     BD_COffDiag(11),  12,   0.1267470139551744D+01,   0.7389620572850523D+01
  11,     BD_COffDiag(11),  13,   0.1354134764478359D+01,   0.7391932949117600D+01
  11,     BD_COffDiag(11),  14,   0.1440799389404974D+01,   0.7392826302650271D+01
  11,     BD_COffDiag(11),  15,   0.1527464014331589D+01,   0.7373999553029577D+01
  11,     BD_COffDiag(11),  16,   0.1614128639258204D+01,   0.7384582101035209D+01
  11,     BD_COffDiag(11),  17,   0.1700793264184819D+01,   0.7380516892896493D+01
  11,     BD_COffDiag(11),  18,   0.1787457889111434D+01,   0.7376318819251440D+01
